Brand: 10000004   Goods: 3735
Brand: 10003931   Goods: 410
Brand: 10003933   Goods: 977
Brand: 10003935   Goods: 267
Brand: 10003936   Goods: 22
Brand: 10003939   Goods: 1215
Brand: 10003946   Goods: 22
Brand: 10003948   Goods: 2
Brand: 10003959   Goods: 1103
Brand: 10003960   Goods: 6
Brand: 10003961   Goods: 774
Brand: 10003969   Goods: 230
Brand: 10003976   Goods: 642
Brand: 10003988   Goods: 135
Brand: 10003990   Goods: 185
Brand: 10003997   Goods: 239
Brand: 10004018   Goods: 4
Brand: 10004019   Goods: 1451
Brand: 10004021   Goods: 125
Brand: 10004022   Goods: 5
Brand: 10004028   Goods: 442
Brand: 10004034   Goods: 411
Brand: 10004035   Goods: 1
Brand: 10004044   Goods: 2
Brand: 10004046   Goods: 24
Brand: 10004047   Goods: 111
Brand: 10004048   Goods: 1033
Brand: 10004054   Goods: 299
Brand: 10004056   Goods: 597
Brand: 10004057   Goods: 3734
Brand: 10004058   Goods: 773
Brand: 10004060   Goods: 1
Brand: 10004065   Goods: 1271
Brand: 10004068   Goods: 456
Brand: 10004071   Goods: 10
Brand: 10004073   Goods: 2
Brand: 10004074   Goods: 1585
Brand: 10004078   Goods: 831
Brand: 10004079   Goods: 3
Brand: 10004080   Goods: 1
Brand: 10004082   Goods: 1
Brand: 10004084   Goods: 1
Brand: 10004090   Goods: 707
Brand: 10004092   Goods: 607
Brand: 10004098   Goods: 2675
Brand: 10004099   Goods: 1
Brand: 10004101   Goods: 209
Brand: 10004103   Goods: 1
Brand: 10004105   Goods: 11
Brand: 10004107   Goods: 172
Brand: 10004112   Goods: 3324
Brand: 10004113   Goods: 3
Brand: 10004114   Goods: 1342
Brand: 10004115   Goods: 1207
Brand: 10004116   Goods: 8125
Brand: 10004118   Goods: 13
Brand: 10004119   Goods: 6965
Brand: 10004124   Goods: 379
Brand: 10004128   Goods: 1225
Brand: 10004139   Goods: 1
Brand: 10004140   Goods: 2
Brand: 10004147   Goods: 1
Brand: 10004150   Goods: 730
Brand: 10004151   Goods: 379
Brand: 10004153   Goods: 533
Brand: 10004157   Goods: 243
Brand: 10004159   Goods: 596
Brand: 10004163   Goods: 389
Brand: 10004165   Goods: 70
Brand: 10004167   Goods: 1
Brand: 10004171   Goods: 3667
Brand: 10004175   Goods: 18
Brand: 10004176   Goods: 37
Brand: 10004180   Goods: 1
Brand: 10004184   Goods: 915
Brand: 10004185   Goods: 119
Brand: 10004190   Goods: 2
Brand: 10004196   Goods: 4
Brand: 10004201   Goods: 4
Brand: 10004211   Goods: 1747
Brand: 10004213   Goods: 1793
Brand: 10004214   Goods: 78
Brand: 10004223   Goods: 832
Brand: 10004231   Goods: 1574
Brand: 10004235   Goods: 293
Brand: 10004239   Goods: 2
Brand: 10004241   Goods: 1
Brand: 10004242   Goods: 2
Brand: 10004243   Goods: 823
Brand: 10004249   Goods: 1
Brand: 10004250   Goods: 852
Brand: 10004252   Goods: 649
Brand: 10004253   Goods: 7
Brand: 10004256   Goods: 7058
Brand: 10004261   Goods: 1
Brand: 10004263   Goods: 19
Brand: 10004264   Goods: 1531
Brand: 10004268   Goods: 18
Brand: 10004270   Goods: 307
Brand: 10004271   Goods: 5
Brand: 10004282   Goods: 1
Brand: 10004283   Goods: 1
Brand: 10004291   Goods: 2
Brand: 10004297   Goods: 40
Brand: 10004298   Goods: 79
Brand: 10004302   Goods: 2479
Brand: 10004303   Goods: 424
Brand: 10004306   Goods: 34
Brand: 10004312   Goods: 1092
Brand: 10004313   Goods: 4
Brand: 10004314   Goods: 23
Brand: 10004316   Goods: 11
Brand: 10004318   Goods: 159
Brand: 10004324   Goods: 108
Brand: 10004327   Goods: 712
Brand: 10004328   Goods: 647
Brand: 10004335   Goods: 81
Brand: 10004338   Goods: 2386
Brand: 10004340   Goods: 1
Brand: 10004342   Goods: 1922
Brand: 10004343   Goods: 1
Brand: 10004344   Goods: 1
Brand: 10004345   Goods: 1
Brand: 10004346   Goods: 318
Brand: 10004349   Goods: 376
Brand: 10004352   Goods: 109
Brand: 10004356   Goods: 3
Brand: 10004357   Goods: 1
Brand: 10004359   Goods: 669
Brand: 10004363   Goods: 3245
Brand: 10004371   Goods: 2359
Brand: 10004373   Goods: 2478
Brand: 10004386   Goods: 1
Brand: 10004390   Goods: 3186
Brand: 10004395   Goods: 252
Brand: 10004397   Goods: 110
Brand: 10004398   Goods: 814
Brand: 10004400   Goods: 788
Brand: 10004403   Goods: 342
Brand: 10004425   Goods: 935
Brand: 10004427   Goods: 2
Brand: 10004433   Goods: 1979
Brand: 10004434   Goods: 917
Brand: 10004441   Goods: 4
Brand: 10004443   Goods: 119
Brand: 10004448   Goods: 115
Brand: 10004453   Goods: 2
Brand: 10004458   Goods: 744
Brand: 10004462   Goods: 1010
Brand: 10004470   Goods: 374
Brand: 10004471   Goods: 3
Brand: 10004488   Goods: 334
Brand: 10004492   Goods: 160
Brand: 10004494   Goods: 1
Brand: 10004495   Goods: 20
Brand: 10004498   Goods: 523
Brand: 10004504   Goods: 876
Brand: 10004508   Goods: 1628
Brand: 10004509   Goods: 1
Brand: 10004514   Goods: 16
Brand: 10004522   Goods: 558
Brand: 10004525   Goods: 12
Brand: 10004535   Goods: 10
Brand: 10004536   Goods: 1
Brand: 10004538   Goods: 1
Brand: 10004539   Goods: 1193
Brand: 10004541   Goods: 1289
Brand: 10004542   Goods: 2350
Brand: 10004543   Goods: 790
Brand: 10004546   Goods: 1
Brand: 10004548   Goods: 8
Brand: 10004551   Goods: 72
Brand: 10004553   Goods: 2726
Brand: 10004554   Goods: 2932
Brand: 10004555   Goods: 3711
Brand: 10004557   Goods: 1
Brand: 10004561   Goods: 16
Brand: 10004564   Goods: 757
Brand: 10004565   Goods: 1190
Brand: 10004566   Goods: 13
Brand: 10004570   Goods: 186
Brand: 10004572   Goods: 2
Brand: 10004578   Goods: 12
Brand: 10004582   Goods: 2624
Brand: 10004583   Goods: 62
Brand: 10004586   Goods: 915
Brand: 10004587   Goods: 2
Brand: 10004590   Goods: 22
Brand: 10004597   Goods: 1368
Brand: 10004598   Goods: 163
Brand: 10004603   Goods: 1827
Brand: 10004609   Goods: 3
Brand: 10004610   Goods: 653
Brand: 10004611   Goods: 217
Brand: 10004616   Goods: 1428
Brand: 10004626   Goods: 1484
Brand: 10004627   Goods: 3
Brand: 10004629   Goods: 10
Brand: 10004630   Goods: 1
Brand: 10004641   Goods: 16
Brand: 10004643   Goods: 4
Brand: 10004644   Goods: 264
Brand: 10004648   Goods: 46
Brand: 10004655   Goods: 537
Brand: 10004657   Goods: 667
Brand: 10004665   Goods: 1
Brand: 10004667   Goods: 601
Brand: 10004668   Goods: 1
Brand: 10004671   Goods: 38
Brand: 10004673   Goods: 829
Brand: 10004674   Goods: 674
Brand: 10004675   Goods: 705
Brand: 10004685   Goods: 4
Brand: 10004686   Goods: 1680
Brand: 10004687   Goods: 165
Brand: 10004719   Goods: 182
Brand: 10004720   Goods: 790
Brand: 10004722   Goods: 1
Brand: 10004726   Goods: 904
Brand: 10004729   Goods: 1
Brand: 10004731   Goods: 136
Brand: 10004732   Goods: 1511
Brand: 10004734   Goods: 1
Brand: 10004735   Goods: 459
Brand: 10004736   Goods: 1
Brand: 10004739   Goods: 677
Brand: 10004741   Goods: 1
Brand: 10004744   Goods: 1
Brand: 10004745   Goods: 33
Brand: 10004750   Goods: 8
Brand: 10004751   Goods: 156
Brand: 10004752   Goods: 2361
Brand: 10004753   Goods: 483
Brand: 10004759   Goods: 115
Brand: 10004760   Goods: 1999
Brand: 10004768   Goods: 118
Brand: 10004772   Goods: 43
Brand: 10004776   Goods: 2
Brand: 10004779   Goods: 9
Brand: 10004780   Goods: 34
Brand: 10004781   Goods: 1
Brand: 10004782   Goods: 4
Brand: 10004785   Goods: 151
Brand: 10004788   Goods: 512
Brand: 10004800   Goods: 898
Brand: 10004803   Goods: 679
Brand: 10004808   Goods: 1
Brand: 10004810   Goods: 52
Brand: 10004815   Goods: 33
Brand: 10004819   Goods: 111
Brand: 10004821   Goods: 1
Brand: 10004822   Goods: 5
Brand: 10004824   Goods: 1
Brand: 10004827   Goods: 2
Brand: 10004829   Goods: 296
Brand: 10004831   Goods: 85
Brand: 10004842   Goods: 18
Brand: 10004845   Goods: 10
Brand: 10004846   Goods: 2
Brand: 10004847   Goods: 2
Brand: 10004852   Goods: 21
Brand: 10004853   Goods: 33
Brand: 10004855   Goods: 9
Brand: 10004857   Goods: 447
Brand: 10004859   Goods: 1
Brand: 10004862   Goods: 2
Brand: 10004866   Goods: 5
Brand: 10004872   Goods: 2
Brand: 10004873   Goods: 3
Brand: 10004874   Goods: 763
Brand: 10004876   Goods: 1
Brand: 10004886   Goods: 966
Brand: 10004888   Goods: 2256
Brand: 10004889   Goods: 307
Brand: 10004891   Goods: 1413
Brand: 10004895   Goods: 2912
Brand: 10004897   Goods: 1
Brand: 10004898   Goods: 4
Brand: 10004899   Goods: 8
Brand: 10004900   Goods: 7060
Brand: 10004903   Goods: 1
Brand: 10004911   Goods: 1601
Brand: 10004913   Goods: 107
Brand: 10004915   Goods: 1
Brand: 10004916   Goods: 1147
Brand: 10004921   Goods: 11
Brand: 10004926   Goods: 554
Brand: 10004928   Goods: 11
Brand: 10004937   Goods: 8
Brand: 10004939   Goods: 4
Brand: 10004940   Goods: 1
Brand: 10004943   Goods: 2557
Brand: 10004948   Goods: 4
Brand: 10004952   Goods: 748
Brand: 10004953   Goods: 1176
Brand: 10004955   Goods: 1
Brand: 10004965   Goods: 150
Brand: 10004967   Goods: 25
Brand: 10004969   Goods: 144
Brand: 10004970   Goods: 602
Brand: 10004971   Goods: 2
Brand: 10004972   Goods: 11
Brand: 10004974   Goods: 3
Brand: 10004978   Goods: 20
Brand: 10004982   Goods: 301
Brand: 10004988   Goods: 18
Brand: 10004989   Goods: 69
Brand: 10004990   Goods: 122
Brand: 10004991   Goods: 1
Brand: 10004998   Goods: 52
Brand: 10005003   Goods: 1
Brand: 10005004   Goods: 4
Brand: 10005017   Goods: 2
Brand: 10005019   Goods: 2
Brand: 10005020   Goods: 874
Brand: 10005028   Goods: 432
Brand: 10005029   Goods: 167
Brand: 10005030   Goods: 86
Brand: 10005031   Goods: 122
Brand: 10005033   Goods: 2495
Brand: 10005038   Goods: 221
Brand: 10005039   Goods: 75
Brand: 10005043   Goods: 276
Brand: 10005044   Goods: 1
Brand: 10005047   Goods: 615
Brand: 10005056   Goods: 839
Brand: 10005057   Goods: 987
Brand: 10005058   Goods: 10
Brand: 10005060   Goods: 6
Brand: 10005064   Goods: 1
Brand: 10005065   Goods: 226
Brand: 10005072   Goods: 2182
Brand: 10005076   Goods: 3
Brand: 10005080   Goods: 2
Brand: 10005084   Goods: 855
Brand: 10005086   Goods: 16
Brand: 10005098   Goods: 1
Brand: 10005102   Goods: 2
Brand: 10005103   Goods: 4
Brand: 10005105   Goods: 1426
Brand: 10005107   Goods: 5
Brand: 10005108   Goods: 1
Brand: 10005109   Goods: 6
Brand: 10005111   Goods: 2
Brand: 10005113   Goods: 865
Brand: 10005117   Goods: 2874
Brand: 10005135   Goods: 21
Brand: 10005147   Goods: 3
Brand: 10005149   Goods: 3490
Brand: 10005156   Goods: 52
Brand: 10005177   Goods: 1
Brand: 10005180   Goods: 8
Brand: 10005183   Goods: 120
Brand: 10005188   Goods: 144
Brand: 10005193   Goods: 70
Brand: 10005194   Goods: 30
Brand: 10005195   Goods: 1
Brand: 10005198   Goods: 2
Brand: 10005203   Goods: 18
Brand: 10005207   Goods: 1
Brand: 10005212   Goods: 1697
Brand: 10005213   Goods: 3
Brand: 10005224   Goods: 2
Brand: 10005229   Goods: 22
Brand: 10005232   Goods: 400
Brand: 10005237   Goods: 1
Brand: 10005240   Goods: 1611
Brand: 10005241   Goods: 162
Brand: 10005242   Goods: 153
Brand: 10005246   Goods: 62
Brand: 10005252   Goods: 225
Brand: 10005253   Goods: 297
Brand: 10005254   Goods: 233
Brand: 10005258   Goods: 752
Brand: 10005260   Goods: 1026
Brand: 10005271   Goods: 736
Brand: 10005274   Goods: 119
Brand: 10005275   Goods: 1
Brand: 10005283   Goods: 848
Brand: 10005285   Goods: 982
Brand: 10005288   Goods: 6
Brand: 10005289   Goods: 883
Brand: 10005290   Goods: 2
Brand: 10005294   Goods: 11
Brand: 10005298   Goods: 308
Brand: 10005308   Goods: 1
Brand: 10005325   Goods: 13
Brand: 10005327   Goods: 191
Brand: 10005334   Goods: 224
Brand: 10005335   Goods: 2700
Brand: 10005346   Goods: 1
Brand: 10005348   Goods: 304
Brand: 10005352   Goods: 24
Brand: 10005358   Goods: 3
Brand: 10005361   Goods: 310
Brand: 10005367   Goods: 5158
Brand: 10005370   Goods: 9
Brand: 10005371   Goods: 938
Brand: 10005372   Goods: 2
Brand: 10005377   Goods: 1109
Brand: 10005379   Goods: 2
Brand: 10005381   Goods: 559
Brand: 10005394   Goods: 259
Brand: 10005395   Goods: 35
Brand: 10005396   Goods: 33
Brand: 10005397   Goods: 295
Brand: 10005402   Goods: 3020
Brand: 10005404   Goods: 5
Brand: 10005407   Goods: 7
Brand: 10005410   Goods: 4457
Brand: 10005416   Goods: 1802
Brand: 10005417   Goods: 1484
Brand: 10005419   Goods: 335
Brand: 10005428   Goods: 1
Brand: 10005432   Goods: 59
Brand: 10005444   Goods: 1
Brand: 10005445   Goods: 1
Brand: 10005446   Goods: 14
Brand: 10005450   Goods: 1
Brand: 10005455   Goods: 1229
Brand: 10005457   Goods: 248
Brand: 10005460   Goods: 1807
Brand: 10005465   Goods: 513
Brand: 10005471   Goods: 171
Brand: 10005476   Goods: 2
Brand: 10005479   Goods: 731
Brand: 10005485   Goods: 550
Brand: 10005488   Goods: 641
Brand: 10005491   Goods: 1
Brand: 10005494   Goods: 7
Brand: 10005496   Goods: 1137
Brand: 10005506   Goods: 449
Brand: 10005508   Goods: 1
Brand: 10005511   Goods: 27
Brand: 10005515   Goods: 331
Brand: 10005517   Goods: 655
Brand: 10005539   Goods: 2
Brand: 10005540   Goods: 830
Brand: 10005542   Goods: 425
Brand: 10005543   Goods: 448
Brand: 10005544   Goods: 25
Brand: 10005549   Goods: 1
Brand: 10005558   Goods: 3
Brand: 10005559   Goods: 363
Brand: 10005581   Goods: 5
Brand: 10005582   Goods: 92
Brand: 10005586   Goods: 178
Brand: 10005592   Goods: 641
Brand: 10005594   Goods: 4
Brand: 10005595   Goods: 140
Brand: 10005597   Goods: 3
Brand: 10005599   Goods: 2
Brand: 10005605   Goods: 7
Brand: 10005606   Goods: 4
Brand: 10005609   Goods: 1
Brand: 10005612   Goods: 1264
Brand: 10005617   Goods: 2102
Brand: 10005619   Goods: 54
Brand: 10005623   Goods: 5
Brand: 10005624   Goods: 136
Brand: 10005626   Goods: 608
Brand: 10005627   Goods: 1
Brand: 10005630   Goods: 1364
Brand: 10005634   Goods: 5
Brand: 10005641   Goods: 1
Brand: 10005651   Goods: 5
Brand: 10005659   Goods: 57
Brand: 10005662   Goods: 31
Brand: 10005670   Goods: 1743
Brand: 10005678   Goods: 18
Brand: 10005689   Goods: 114
Brand: 10005690   Goods: 440
Brand: 10005707   Goods: 2
Brand: 10005710   Goods: 198
Brand: 10005711   Goods: 3285
Brand: 10005717   Goods: 847
Brand: 10005725   Goods: 671
Brand: 10005728   Goods: 1
Brand: 10005729   Goods: 247
Brand: 10005730   Goods: 1572
Brand: 10005731   Goods: 4137
Brand: 10005734   Goods: 14
Brand: 10005743   Goods: 1826
Brand: 10005756   Goods: 67
Brand: 10005758   Goods: 2
Brand: 10005766   Goods: 580
Brand: 10005773   Goods: 348
Brand: 10005780   Goods: 166
Brand: 10005781   Goods: 4
Brand: 10005794   Goods: 20
Brand: 10005798   Goods: 32
Brand: 10005799   Goods: 1303
Brand: 10005801   Goods: 1
Brand: 10005802   Goods: 1068
Brand: 10005805   Goods: 5
Brand: 10005810   Goods: 1626
Brand: 10005811   Goods: 2
Brand: 10005819   Goods: 10
Brand: 10005823   Goods: 15
Brand: 10005836   Goods: 3
Brand: 10005837   Goods: 337
Brand: 10005843   Goods: 2
Brand: 10005848   Goods: 88
Brand: 10005856   Goods: 26
Brand: 10005865   Goods: 557
Brand: 10005866   Goods: 213
Brand: 10005874   Goods: 2
Brand: 10005877   Goods: 28
Brand: 10005884   Goods: 1
Brand: 10005889   Goods: 18
Brand: 10005890   Goods: 1
Brand: 10005895   Goods: 1
Brand: 10005898   Goods: 2557
Brand: 10005912   Goods: 6
Brand: 10005914   Goods: 1146
Brand: 10005915   Goods: 4
Brand: 10005923   Goods: 1609
Brand: 10005926   Goods: 30
Brand: 10005932   Goods: 3
Brand: 10005938   Goods: 6
Brand: 10005941   Goods: 42
Brand: 10005949   Goods: 1808
Brand: 10005950   Goods: 9
Brand: 10005952   Goods: 1
Brand: 10005954   Goods: 3
Brand: 10005961   Goods: 2
Brand: 10005973   Goods: 54
Brand: 10005985   Goods: 24
Brand: 10005988   Goods: 1519
Brand: 10005991   Goods: 802
Brand: 10005992   Goods: 119
Brand: 10005993   Goods: 849
Brand: 10005997   Goods: 437
Brand: 10005998   Goods: 2
Brand: 10006000   Goods: 13
Brand: 10006007   Goods: 9
Brand: 10006008   Goods: 43
Brand: 10006009   Goods: 97
Brand: 10006012   Goods: 349
Brand: 10006021   Goods: 905
Brand: 10006026   Goods: 2
Brand: 10006033   Goods: 976
Brand: 10006034   Goods: 694
Brand: 10006040   Goods: 1
Brand: 10006041   Goods: 182
Brand: 10006042   Goods: 9
Brand: 10006043   Goods: 1
Brand: 10006044   Goods: 308
Brand: 10006050   Goods: 2
Brand: 10006053   Goods: 1
Brand: 10006055   Goods: 64
Brand: 10006057   Goods: 2
Brand: 10006068   Goods: 1
Brand: 10006072   Goods: 1
Brand: 10006074   Goods: 25
Brand: 10006075   Goods: 1537
Brand: 10006077   Goods: 222
Brand: 10006081   Goods: 97
Brand: 10006083   Goods: 893
Brand: 10006086   Goods: 212
Brand: 10006094   Goods: 3
Brand: 10006098   Goods: 79
Brand: 10006104   Goods: 17
Brand: 10006108   Goods: 16
Brand: 10006115   Goods: 397
Brand: 10006116   Goods: 737
Brand: 10006117   Goods: 20
Brand: 10006122   Goods: 200
Brand: 10006123   Goods: 90
Brand: 10006126   Goods: 87
Brand: 10006132   Goods: 835
Brand: 10006136   Goods: 2
Brand: 10006139   Goods: 210
Brand: 10006140   Goods: 302
Brand: 10006141   Goods: 13
Brand: 10006148   Goods: 5
Brand: 10006149   Goods: 441
Brand: 10006157   Goods: 1187
Brand: 10006160   Goods: 497
Brand: 10006162   Goods: 75
Brand: 10006169   Goods: 28
Brand: 10006173   Goods: 283
Brand: 10006174   Goods: 1002
Brand: 10006175   Goods: 978
Brand: 10006181   Goods: 14
Brand: 10006183   Goods: 14
Brand: 10006191   Goods: 258
Brand: 10006197   Goods: 455
Brand: 10006200   Goods: 45
Brand: 10006205   Goods: 2
Brand: 10006206   Goods: 698
Brand: 10006222   Goods: 3
Brand: 10006223   Goods: 26
Brand: 10006224   Goods: 23
Brand: 10006231   Goods: 489
Brand: 10006236   Goods: 371
Brand: 10006238   Goods: 2543
Brand: 10006247   Goods: 4
Brand: 10006250   Goods: 176
Brand: 10006263   Goods: 704
Brand: 10006264   Goods: 1692
Brand: 10006274   Goods: 68
Brand: 10006277   Goods: 31
Brand: 10006280   Goods: 723
Brand: 10006284   Goods: 9
Brand: 10006288   Goods: 1
Brand: 10006289   Goods: 37
Brand: 10006290   Goods: 37
Brand: 10006293   Goods: 117
Brand: 10006296   Goods: 483
Brand: 10006315   Goods: 396
Brand: 10006333   Goods: 154
Brand: 10006335   Goods: 9
Brand: 10006344   Goods: 7
Brand: 10006345   Goods: 270
Brand: 10006346   Goods: 230
Brand: 10006347   Goods: 1
Brand: 10006354   Goods: 4
Brand: 10006359   Goods: 4
Brand: 10006363   Goods: 267
Brand: 10006367   Goods: 1
Brand: 10006368   Goods: 3
Brand: 10006373   Goods: 5
Brand: 10006380   Goods: 220
Brand: 10006383   Goods: 17
Brand: 10006385   Goods: 68
Brand: 10006396   Goods: 8
Brand: 10006401   Goods: 813
Brand: 10006405   Goods: 18
Brand: 10006406   Goods: 13
Brand: 10006407   Goods: 10
Brand: 10006408   Goods: 13
Brand: 10006409   Goods: 12
Brand: 10006411   Goods: 7
Brand: 10006413   Goods: 18
Brand: 10006414   Goods: 4
Brand: 10006439   Goods: 1175
Brand: 10006444   Goods: 1055
Brand: 10006448   Goods: 373
Brand: 10006449   Goods: 175
Brand: 10006458   Goods: 697
Brand: 10006461   Goods: 7
Brand: 10006462   Goods: 89
Brand: 10006463   Goods: 44
Brand: 10006498   Goods: 902
Brand: 10006509   Goods: 149
Brand: 10006517   Goods: 919
Brand: 10006532   Goods: 1019
Brand: 10006541   Goods: 2089
Brand: 10006561   Goods: 756
Brand: 10006562   Goods: 2622
Brand: 10006572   Goods: 2
Brand: 10006576   Goods: 41
Brand: 10006586   Goods: 58
Brand: 10006597   Goods: 682
Brand: 10006598   Goods: 519
Brand: 10006599   Goods: 4
Brand: 10006600   Goods: 1
Brand: 10006603   Goods: 23
Brand: 10006606   Goods: 439
Brand: 10006615   Goods: 4
Brand: 10006616   Goods: 63
Brand: 10006631   Goods: 478
Brand: 10006638   Goods: 76
Brand: 10006644   Goods: 69
Brand: 10006648   Goods: 2
Brand: 10006651   Goods: 1064
Brand: 10006669   Goods: 1
Brand: 10006670   Goods: 1425
Brand: 10006674   Goods: 21
Brand: 10006675   Goods: 2
Brand: 10006681   Goods: 78
Brand: 10006682   Goods: 1
Brand: 10006683   Goods: 203
Brand: 10006684   Goods: 536
Brand: 10006686   Goods: 4
Brand: 10006689   Goods: 428
Brand: 10006705   Goods: 516
Brand: 10006710   Goods: 3
Brand: 10006732   Goods: 1
Brand: 10006735   Goods: 89
Brand: 10006736   Goods: 1448
Brand: 10006741   Goods: 1719
Brand: 10006747   Goods: 315
Brand: 10006749   Goods: 1900
Brand: 10006751   Goods: 288
Brand: 10006766   Goods: 1864
Brand: 10006772   Goods: 3856
Brand: 10006792   Goods: 11
Brand: 10006801   Goods: 24
Brand: 10006803   Goods: 220
Brand: 10006810   Goods: 1731
Brand: 10006817   Goods: 283
Brand: 10006820   Goods: 1
Brand: 10006825   Goods: 6
Brand: 10006828   Goods: 66
Brand: 10006830   Goods: 1
Brand: 10006839   Goods: 252
Brand: 10006843   Goods: 202
Brand: 10006846   Goods: 1
Brand: 10006855   Goods: 731
Brand: 10006856   Goods: 394
Brand: 10006864   Goods: 1
Brand: 10006874   Goods: 5
Brand: 10006879   Goods: 612
Brand: 10006883   Goods: 106
Brand: 10006885   Goods: 283
Brand: 10006910   Goods: 156
Brand: 10006920   Goods: 603
Brand: 10006925   Goods: 493
Brand: 10006930   Goods: 1
Brand: 10006934   Goods: 383
Brand: 10006938   Goods: 1
Brand: 10006940   Goods: 2
Brand: 10006944   Goods: 1199
Brand: 10006958   Goods: 3
Brand: 10006964   Goods: 63
Brand: 10006981   Goods: 12
Brand: 10006985   Goods: 2
Brand: 10006999   Goods: 26
Brand: 10007015   Goods: 9
Brand: 10007028   Goods: 130
Brand: 10007032   Goods: 4537
